,date,factor
0,2020-01-31,54.1
1,2020-02-29,29.6
2,2020-03-31,52.3
3,2020-04-30,53.2
4,2020-05-31,53.6
5,2020-06-30,54.4
6,2020-07-31,54.2
7,2020-08-31,55.2
8,2020-09-30,55.9
9,2020-10-31,56.2
10,2020-11-30,56.4
11,2020-12-31,55.7
12,2021-01-31,52.4
13,2021-02-28,51.4
14,2021-03-31,56.3
15,2021-04-30,0.0
16,2021-05-31,
17,2021-06-30,
18,2021-07-31,
19,2021-08-31,
20,2021-09-30,
21,2021-10-31,
22,2021-11-30,
23,2021-12-31,
24,2022-01-31,
25,2022-02-28,51.6
26,2022-03-31,48.4
27,2022-04-30,41.9
28,2022-05-31,47.8
29,2022-06-30,54.7
30,2022-07-31,53.8
31,2022-08-31,52.6
32,2022-09-30,50.6
33,2022-10-31,48.7
34,2022-11-30,46.7
35,2022-12-31,41.6
36,2023-01-31,54.4
37,2023-02-28,56.3
38,2023-03-31,58.2
39,2023-04-30,56.4
40,2023-05-31,54.5
41,2023-06-30,53.2
42,2023-07-31,51.5
