,date,factor
0,2020-01-02,5882.89
1,2020-01-03,5879.11
2,2020-01-06,5916.3
3,2020-01-07,6099.58
4,2020-01-08,6054.42
5,2020-01-09,6078.79
6,2020-01-10,5997.85
7,2020-01-13,6048.17
8,2020-01-14,6023.17
9,2020-01-15,5994.25
10,2020-01-16,6011.69
11,2020-01-17,5973.32
12,2020-01-20,6004.44
13,2020-01-21,5912.5
14,2020-01-22,5860.68
15,2020-01-23,5582.99
16,2020-02-03,5150.17
17,2020-02-04,5340.55
18,2020-02-05,5435.72
19,2020-02-06,5639.52
20,2020-02-07,5681.11
21,2020-02-10,5850.29
22,2020-02-11,5818.98
23,2020-02-12,5872.2
24,2020-02-13,5849.51
25,2020-02-14,5970.85
26,2020-02-17,6101.13
27,2020-02-18,6060.7
28,2020-02-19,6098.27
29,2020-02-20,6177.92
30,2020-02-21,6140.24
31,2020-02-24,6150.77
32,2020-02-25,6197.31
33,2020-02-26,6126.93
34,2020-02-27,6204.74
35,2020-02-28,5965.59
36,2020-03-02,6160.88
37,2020-03-03,6220.56
38,2020-03-04,6324.28
39,2020-03-05,6564.69
40,2020-03-06,6497.01
41,2020-03-09,6339.67
42,2020-03-10,6371.05
43,2020-03-11,6338.19
44,2020-03-12,6128.17
45,2020-03-13,6095.14
46,2020-03-16,5834.21
47,2020-03-17,5822.56
48,2020-03-18,5872.99
49,2020-03-19,5871.09
50,2020-03-20,5941.26
51,2020-03-23,5779.67
52,2020-03-24,5972.82
53,2020-03-25,6078.06
54,2020-03-26,6111.89
55,2020-03-27,6086.18
56,2020-03-30,6121.06
57,2020-03-31,6465.16
58,2020-04-01,6347.32
59,2020-04-02,6363.57
60,2020-04-03,6435.27
61,2020-04-07,6690.2
62,2020-04-08,6551.13
63,2020-04-09,6584.52
64,2020-04-10,6537.32
65,2020-04-13,6470.77
66,2020-04-14,6599.59
67,2020-04-15,6498.9
68,2020-04-16,6474.53
69,2020-04-17,6505.6
70,2020-04-20,6551.47
71,2020-04-21,6508.86
72,2020-04-22,6761.25
73,2020-04-23,6762.29
74,2020-04-24,6693.66
75,2020-04-27,6749.56
76,2020-04-28,6748.44
77,2020-04-29,6612.94
78,2020-04-30,6619.82
79,2020-05-06,6656.2
80,2020-05-07,6727.31
81,2020-05-08,6754.16
82,2020-05-11,6614.58
83,2020-05-12,6630.86
84,2020-05-13,6699.94
85,2020-05-14,6530.37
86,2020-05-15,6527.58
87,2020-05-18,6651.26
88,2020-05-19,6627.44
89,2020-05-20,6524.2
90,2020-05-21,6415.25
91,2020-05-22,6338.2
92,2020-05-25,6438.66
93,2020-05-26,6470.55
94,2020-05-27,6419.99
95,2020-05-28,6347.23
96,2020-05-29,6438.68
97,2020-06-01,6530.9
98,2020-06-02,6553.64
99,2020-06-03,6507.14
100,2020-06-04,6559.36
101,2020-06-05,6448.97
102,2020-06-08,6504.9
103,2020-06-09,6515.02
104,2020-06-10,6535.74
105,2020-06-11,6370.09
106,2020-06-12,6378.2
107,2020-06-15,6486.56
108,2020-06-16,6528.68
109,2020-06-17,6594.28
110,2020-06-18,6644.43
111,2020-06-19,6729.57
112,2020-06-22,6810.31
113,2020-06-23,6781.7
114,2020-06-24,6782.63
115,2020-06-29,6873.14
116,2020-06-30,7002.49
117,2020-07-01,7131.69
118,2020-07-02,7114.55
119,2020-07-03,7118.29
