,date,factor
0,2021-10-12,980.5
1,2021-10-13,987.61
2,2021-10-14,987.63
3,2021-10-15,982.1
4,2021-10-18,995.44
5,2021-10-19,1012.78
6,2021-10-20,1006.01
7,2021-10-21,1000.94
8,2021-10-22,985.13
9,2021-10-25,991.33
10,2021-10-26,985.17
11,2021-10-27,966.27
12,2021-10-28,951.5
13,2021-10-29,964.96
14,2021-11-01,986.94
15,2021-11-02,988.55
16,2021-11-03,991.95
17,2021-11-04,1005.75
18,2021-11-05,989.54
19,2021-11-08,1003.16
20,2021-11-09,1030.78
21,2021-11-10,1028.23
22,2021-11-11,1032.63
23,2021-11-12,1049.46
24,2021-11-15,1053.53
25,2021-11-16,1029.69
26,2021-11-17,1040.66
27,2021-11-18,1027.57
28,2021-11-19,1041.52
29,2021-11-22,1054.91
30,2021-11-23,1053.31
31,2021-11-24,1052.2
32,2021-11-25,1050.48
33,2021-11-26,1061.63
34,2021-11-29,1065.48
35,2021-11-30,1077.72
36,2021-12-01,1086.94
37,2021-12-02,1082.99
38,2021-12-03,1080.72
39,2021-12-06,1070.02
40,2021-12-07,1058.17
41,2021-12-08,1080.6
42,2021-12-09,1071.57
43,2021-12-10,1083.31
44,2021-12-13,1098.03
45,2021-12-14,1094.39
46,2021-12-15,1092.44
47,2021-12-16,1103.84
48,2021-12-17,1091.36
49,2021-12-20,1078.36
50,2021-12-21,1089.25
51,2021-12-22,1095.92
52,2021-12-23,1096.0
53,2021-12-24,1073.25
54,2021-12-27,1073.55
55,2021-12-28,1102.78
56,2021-12-29,1119.34
57,2021-12-30,1109.97
58,2021-12-31,1111.35
59,2022-01-04,1107.92
60,2022-01-05,1080.89
61,2022-01-06,1085.61
62,2022-01-07,1057.2
63,2022-01-10,1063.59
64,2022-01-11,1055.98
65,2022-01-12,1076.84
66,2022-01-13,1067.81
67,2022-01-14,1065.02
68,2022-01-17,1083.59
69,2022-01-18,1068.97
70,2022-01-19,1058.48
71,2022-01-20,1029.97
72,2022-01-21,1026.99
73,2022-01-24,1024.47
74,2022-01-25,988.23
75,2022-01-26,998.76
76,2022-01-27,977.7
77,2022-01-28,987.03
78,2022-02-07,993.34
79,2022-02-08,998.44
80,2022-02-09,1014.09
81,2022-02-10,1010.12
82,2022-02-11,987.21
83,2022-02-14,982.37
84,2022-02-15,996.72
85,2022-02-16,1013.0
86,2022-02-17,1011.97
87,2022-02-18,1012.91
88,2022-02-21,1019.17
89,2022-02-22,1015.09
90,2022-02-23,1043.47
91,2022-02-24,1018.22
92,2022-02-25,1027.88
93,2022-02-28,1032.65
94,2022-03-01,1041.82
95,2022-03-02,1038.83
96,2022-03-03,1023.49
97,2022-03-04,1010.2
98,2022-03-07,985.02
99,2022-03-08,958.55
100,2022-03-09,945.6
101,2022-03-10,958.8
102,2022-03-11,964.28
103,2022-03-14,939.94
104,2022-03-15,892.85
105,2022-03-16,919.02
106,2022-03-17,939.94
107,2022-03-18,952.91
108,2022-03-21,958.24
109,2022-03-22,952.53
110,2022-03-23,953.23
111,2022-03-24,939.25
112,2022-03-25,938.66
113,2022-03-28,931.55
114,2022-03-29,922.47
115,2022-03-30,941.82
116,2022-03-31,933.22
117,2022-04-01,934.71
118,2022-04-06,931.47
119,2022-04-07,910.86
120,2022-04-08,905.78
121,2022-04-11,874.57
122,2022-04-12,885.59
123,2022-04-13,868.52
124,2022-04-14,877.26
125,2022-04-15,865.43
126,2022-04-18,869.21
127,2022-04-19,876.89
128,2022-04-20,874.64
129,2022-04-21,836.64
130,2022-04-22,822.09
131,2022-04-25,759.43
132,2022-04-26,729.36
133,2022-04-27,753.71
134,2022-04-28,736.64
135,2022-04-29,765.67
136,2022-05-05,785.01
137,2022-05-06,779.87
138,2022-05-09,791.05
139,2022-05-10,806.37
140,2022-05-11,809.7
141,2022-05-12,813.18
142,2022-05-13,823.51
143,2022-05-16,827.04
144,2022-05-17,836.0
145,2022-05-18,846.73
146,2022-05-19,853.04
147,2022-05-20,859.64
148,2022-05-23,876.44
149,2022-05-24,843.44
150,2022-05-25,856.45
151,2022-05-26,860.1
152,2022-05-27,865.37
153,2022-05-30,904.63
154,2022-05-31,905.63
155,2022-06-01,908.73
156,2022-06-02,938.72
157,2022-06-06,945.89
158,2022-06-07,939.0
159,2022-06-08,947.32
160,2022-06-09,923.31
161,2022-06-10,948.91
162,2022-06-13,963.07
163,2022-06-14,976.68
164,2022-06-15,966.54
165,2022-06-16,963.29
166,2022-06-17,989.69
167,2022-06-20,1006.7
168,2022-06-21,990.19
169,2022-06-22,984.12
170,2022-06-23,1030.36
171,2022-06-24,1041.96
172,2022-06-27,1052.66
173,2022-06-28,1060.98
174,2022-06-29,1019.36
175,2022-06-30,1028.27
176,2022-07-01,1030.64
177,2022-07-04,1039.9
178,2022-07-05,1029.88
179,2022-07-06,1025.21
180,2022-07-07,1046.61
181,2022-07-08,1030.78
182,2022-07-11,1021.8
183,2022-07-12,1004.12
184,2022-07-13,1009.74
185,2022-07-14,1025.01
186,2022-07-15,1017.26
187,2022-07-18,1045.95
188,2022-07-19,1060.82
189,2022-07-20,1079.49
190,2022-07-21,1067.87
191,2022-07-22,1061.31
192,2022-07-25,1054.73
193,2022-07-26,1071.92
194,2022-07-27,1087.53
195,2022-07-28,1100.4
196,2022-07-29,1101.85
197,2022-08-01,1133.6
198,2022-08-02,1110.69
199,2022-08-03,1106.95
200,2022-08-04,1110.87
201,2022-08-05,1109.75
202,2022-08-08,1123.64
203,2022-08-09,1125.31
204,2022-08-10,1123.47
205,2022-08-11,1136.85
206,2022-08-12,1122.39
207,2022-08-15,1130.89
208,2022-08-16,1140.67
209,2022-08-17,1131.76
210,2022-08-18,1135.33
211,2022-08-19,1114.08
212,2022-08-22,1126.36
213,2022-08-23,1140.68
214,2022-08-24,1099.38
215,2022-08-25,1082.84
216,2022-08-26,1082.07
217,2022-08-29,1088.1
218,2022-08-30,1074.29
219,2022-08-31,1037.61
220,2022-09-01,1026.69
221,2022-09-02,1043.39
222,2022-09-05,1045.31
223,2022-09-06,1072.34
224,2022-09-07,1088.89
225,2022-09-08,1075.17
226,2022-09-09,1064.25
227,2022-09-13,1069.49
228,2022-09-14,1052.57
229,2022-09-15,1022.4
230,2022-09-16,999.98
231,2022-09-19,993.05
232,2022-09-20,1021.79
233,2022-09-21,1023.77
234,2022-09-22,1018.58
235,2022-09-23,994.92
236,2022-09-26,973.67
237,2022-09-27,986.23
238,2022-09-28,950.21
239,2022-09-29,945.47
240,2022-09-30,932.51
241,2022-10-10,911.22
242,2022-10-11,920.98
243,2022-10-12,941.16
244,2022-10-13,940.08
245,2022-10-14,960.68
246,2022-10-17,965.37
247,2022-10-18,961.41
248,2022-10-19,950.49
249,2022-10-20,942.08
250,2022-10-21,937.67
251,2022-10-24,936.77
252,2022-10-25,943.44
253,2022-10-26,952.4
254,2022-10-27,951.98
255,2022-10-28,912.43
256,2022-10-31,928.28
257,2022-11-01,958.54
258,2022-11-02,977.18
259,2022-11-03,989.65
260,2022-11-04,1014.78
261,2022-11-07,1024.62
262,2022-11-08,1022.48
263,2022-11-09,1022.53
264,2022-11-10,1012.61
