,date,factor
0,2020-01-30,1.75
1,2020-03-03,1.25
2,2020-03-16,0.25
3,2020-03-19,
4,2020-04-30,0.25
5,2020-06-11,0.25
6,2020-07-30,0.25
7,2020-09-17,0.25
8,2020-11-06,0.25
9,2020-12-17,0.25
10,2021-01-28,0.25
11,2021-03-18,0.25
12,2021-04-29,0.25
13,2021-06-17,0.25
14,2021-07-29,0.25
15,2021-09-23,0.25
16,2021-11-04,0.25
17,2021-12-16,0.25
18,2022-01-27,0.25
19,2022-03-17,0.5
20,2022-05-05,1.0
21,2022-06-16,1.75
22,2022-07-28,2.5
23,2022-09-22,3.25
24,2022-11-03,4.0
25,2022-12-15,4.5
26,2023-02-02,4.75
27,2023-03-23,5.0
28,2023-05-04,5.25
29,2023-06-15,5.25
30,2023-07-27,5.5
