,date,factor
0,2021-02-10,1008.96
1,2021-02-18,1038.59
2,2021-02-19,1059.1
3,2021-02-22,1071.36
4,2021-02-23,1069.16
5,2021-02-24,1062.51
6,2021-02-25,1062.73
7,2021-02-26,1056.3
8,2021-03-01,1067.27
9,2021-03-02,1072.66
10,2021-03-03,1081.94
11,2021-03-04,1089.47
12,2021-03-05,1114.41
13,2021-03-08,1101.94
14,2021-03-09,1069.11
15,2021-03-10,1063.53
16,2021-03-11,1080.04
17,2021-03-12,1099.68
18,2021-03-15,1104.44
19,2021-03-16,1124.98
20,2021-03-17,1116.44
21,2021-03-18,1114.84
22,2021-03-19,1119.64
23,2021-03-22,1150.82
24,2021-03-23,1179.36
25,2021-03-24,1195.58
26,2021-03-25,1169.04
27,2021-03-26,1206.82
28,2021-03-29,1262.31
29,2021-03-30,1272.26
30,2021-03-31,1261.62
31,2021-04-01,1245.22
32,2021-04-02,1252.04
33,2021-04-06,1265.91
34,2021-04-07,1270.11
35,2021-04-08,1237.16
36,2021-04-09,1227.11
37,2021-04-12,1224.51
38,2021-04-13,1184.63
39,2021-04-14,1189.54
40,2021-04-15,1185.07
41,2021-04-16,1197.9
42,2021-04-19,1200.87
43,2021-04-20,1198.16
44,2021-04-21,1180.82
45,2021-04-22,1176.2
46,2021-04-23,1160.23
47,2021-04-26,1142.79
48,2021-04-27,1135.0
49,2021-04-28,1133.77
50,2021-04-29,1145.87
51,2021-04-30,1127.95
52,2021-05-06,1140.84
53,2021-05-07,1150.43
54,2021-05-10,1159.15
55,2021-05-11,1173.17
56,2021-05-12,1182.39
57,2021-05-13,1163.06
58,2021-05-14,1176.46
59,2021-05-17,1154.75
60,2021-05-18,1164.08
61,2021-05-19,1160.32
62,2021-05-20,1143.63
63,2021-05-21,1171.69
64,2021-05-24,1170.87
65,2021-05-25,1169.42
66,2021-05-26,1171.66
67,2021-05-27,1177.7
68,2021-05-28,1169.08
69,2021-05-31,1178.6
70,2021-06-01,1173.25
71,2021-06-02,1182.18
72,2021-06-03,1195.95
73,2021-06-04,1177.67
74,2021-06-07,1177.46
75,2021-06-08,1182.69
76,2021-06-09,1195.92
77,2021-06-10,1183.91
78,2021-06-11,1185.73
79,2021-06-15,1159.94
80,2021-06-16,1143.18
81,2021-06-17,1140.74
82,2021-06-18,1146.51
83,2021-06-21,1153.46
84,2021-06-22,1172.44
85,2021-06-23,1169.65
86,2021-06-24,1165.25
87,2021-06-25,1166.28
88,2021-06-28,1161.24
89,2021-06-29,1150.39
90,2021-06-30,1143.44
91,2021-07-01,1131.9
92,2021-07-02,1126.11
93,2021-07-05,1130.25
94,2021-07-06,1134.99
95,2021-07-07,1139.82
96,2021-07-08,1131.94
97,2021-07-09,1142.9
98,2021-07-12,1144.08
99,2021-07-13,1157.37
100,2021-07-14,1148.65
101,2021-07-15,1139.06
102,2021-07-16,1137.99
103,2021-07-19,1129.71
104,2021-07-20,1130.41
105,2021-07-21,1130.62
106,2021-07-22,1132.51
107,2021-07-23,1122.4
108,2021-07-26,1108.86
109,2021-07-27,1107.9
110,2021-07-28,1086.08
111,2021-07-29,1102.75
112,2021-07-30,1114.27
113,2021-08-02,1121.14
114,2021-08-03,1133.49
115,2021-08-04,1140.34
116,2021-08-05,1150.45
117,2021-08-06,1156.53
118,2021-08-09,1186.01
119,2021-08-10,1191.42
120,2021-08-11,1198.47
121,2021-08-12,1212.15
122,2021-08-13,1227.22
123,2021-08-16,1258.14
124,2021-08-17,1236.63
125,2021-08-18,1281.08
126,2021-08-19,1261.12
127,2021-08-20,1247.79
128,2021-08-23,1304.82
129,2021-08-24,1380.63
130,2021-08-25,1374.47
131,2021-08-26,1376.26
132,2021-08-27,1396.35
133,2021-08-30,1404.2
134,2021-08-31,1376.34
135,2021-09-01,1351.29
136,2021-09-02,1406.66
137,2021-09-03,1413.51
138,2021-09-06,1459.98
139,2021-09-07,1499.79
140,2021-09-08,1498.39
141,2021-09-09,1570.68
142,2021-09-10,1530.46
143,2021-09-13,1547.75
144,2021-09-14,1515.23
145,2021-09-15,1544.14
146,2021-09-16,1562.13
147,2021-09-17,1576.92
148,2021-09-22,1626.02
149,2021-09-23,1571.41
150,2021-09-24,1541.54
151,2021-09-27,1544.78
152,2021-09-28,1650.77
153,2021-09-29,1529.36
154,2021-09-30,1559.75
155,2021-10-08,1606.51
156,2021-10-11,1531.25
157,2021-10-12,1480.35
158,2021-10-13,1401.68
159,2021-10-14,1406.45
160,2021-10-15,1399.84
161,2021-10-18,1442.37
162,2021-10-19,1446.48
163,2021-10-20,1434.5
164,2021-10-21,1429.09
165,2021-10-22,1386.48
166,2021-10-25,1428.17
167,2021-10-26,1450.22
168,2021-10-27,1430.03
169,2021-10-28,1357.62
170,2021-10-29,1367.48
171,2021-11-01,1380.62
172,2021-11-02,1341.62
173,2021-11-03,1365.2
174,2021-11-04,1386.74
175,2021-11-05,1370.16
176,2021-11-08,1388.56
177,2021-11-09,1381.82
178,2021-11-10,1362.82
179,2021-11-11,1366.06
180,2021-11-12,1356.67
181,2021-11-15,1383.9
182,2021-11-16,1390.99
183,2021-11-17,1426.07
184,2021-11-18,1420.61
185,2021-11-19,1451.89
186,2021-11-22,1469.03
187,2021-11-23,1459.81
188,2021-11-24,1475.82
189,2021-11-25,1461.09
190,2021-11-26,1477.31
191,2021-11-29,1461.51
192,2021-11-30,1470.16
193,2021-12-01,1509.03
194,2021-12-02,1495.0
195,2021-12-03,1497.3
196,2021-12-06,1496.39
197,2021-12-07,1483.97
198,2021-12-08,1495.32
199,2021-12-09,1499.44
200,2021-12-10,1486.06
201,2021-12-13,1481.42
202,2021-12-14,1471.34
203,2021-12-15,1481.47
204,2021-12-16,1513.14
205,2021-12-17,1499.58
206,2021-12-20,1466.86
207,2021-12-21,1470.48
208,2021-12-22,1508.81
209,2021-12-23,1497.87
210,2021-12-24,1473.7
211,2021-12-27,1500.38
212,2021-12-28,1468.01
213,2021-12-29,1457.2
214,2021-12-30,1453.22
215,2021-12-31,1456.72
216,2022-01-04,1465.45
217,2022-01-05,1433.77
218,2022-01-06,1454.18
219,2022-01-07,1444.73
220,2022-01-10,1436.88
221,2022-01-11,1429.77
222,2022-01-12,1443.58
223,2022-01-13,1438.71
224,2022-01-14,1400.85
225,2022-01-17,1403.31
226,2022-01-18,1387.65
227,2022-01-19,1389.55
228,2022-01-20,1351.11
229,2022-01-21,1338.08
230,2022-01-24,1332.11
231,2022-01-25,1290.4
232,2022-01-26,1299.71
233,2022-01-27,1269.84
234,2022-01-28,1284.45
235,2022-02-07,1315.67
236,2022-02-08,1353.73
237,2022-02-09,1356.35
238,2022-02-10,1354.39
239,2022-02-11,1335.09
240,2022-02-14,1328.56
241,2022-02-15,1327.77
242,2022-02-16,1348.22
243,2022-02-17,1350.72
244,2022-02-18,1357.28
245,2022-02-21,1361.62
246,2022-02-22,1395.16
247,2022-02-23,1387.17
248,2022-02-24,1432.6
249,2022-02-25,1419.43
250,2022-02-28,1406.31
251,2022-03-01,1405.46
252,2022-03-02,1428.7
253,2022-03-03,1479.85
254,2022-03-04,1434.74
255,2022-03-07,1418.49
256,2022-03-08,1352.08
257,2022-03-09,1328.49
258,2022-03-10,1333.91
259,2022-03-11,1326.99
260,2022-03-14,1280.55
261,2022-03-15,1192.28
262,2022-03-16,1218.09
263,2022-03-17,1229.59
264,2022-03-18,1248.9
265,2022-03-21,1260.46
266,2022-03-22,1262.49
267,2022-03-23,1263.4
268,2022-03-24,1265.55
269,2022-03-25,1256.63
270,2022-03-28,1250.48
271,2022-03-29,1241.78
272,2022-03-30,1245.37
273,2022-03-31,1243.03
274,2022-04-01,1247.29
275,2022-04-06,1272.3
276,2022-04-07,1250.08
277,2022-04-08,1248.59
278,2022-04-11,1211.32
279,2022-04-12,1230.8
280,2022-04-13,1232.48
281,2022-04-14,1244.45
282,2022-04-15,1239.43
283,2022-04-18,1260.31
284,2022-04-19,1291.36
285,2022-04-20,1267.33
286,2022-04-21,1222.21
287,2022-04-22,1233.27
288,2022-04-25,1141.12
289,2022-04-26,1099.02
290,2022-04-27,1136.51
291,2022-04-28,1118.05
292,2022-04-29,1154.77
293,2022-05-05,1176.12
294,2022-05-06,1164.86
295,2022-05-09,1178.77
296,2022-05-10,1181.64
297,2022-05-11,1185.34
298,2022-05-12,1185.27
299,2022-05-13,1185.8
300,2022-05-16,1190.43
301,2022-05-17,1189.65
302,2022-05-18,1184.54
303,2022-05-19,1188.17
304,2022-05-20,1203.15
305,2022-05-23,1221.58
306,2022-05-24,1177.53
307,2022-05-25,1217.1
308,2022-05-26,1225.92
309,2022-05-27,1224.0
310,2022-05-30,1232.46
311,2022-05-31,1238.35
312,2022-06-01,1235.52
313,2022-06-02,1231.16
314,2022-06-06,1242.3
315,2022-06-07,1262.2
316,2022-06-08,1289.86
317,2022-06-09,1289.24
318,2022-06-10,1319.47
319,2022-06-13,1299.94
320,2022-06-14,1324.95
321,2022-06-15,1299.87
322,2022-06-16,1281.91
323,2022-06-17,1279.37
324,2022-06-20,1270.72
325,2022-06-21,1258.52
326,2022-06-22,1236.72
327,2022-06-23,1248.99
328,2022-06-24,1249.53
329,2022-06-27,1260.79
330,2022-06-28,1274.66
331,2022-06-29,1247.58
332,2022-06-30,1246.29
333,2022-07-01,1251.32
