,date,factor
0,2023-06-28,95.5
1,2023-05-28,95.9
2,2023-04-28,97.1
3,2023-03-28,98.3
4,2023-02-28,99.7
5,2023-01-28,100.4
6,2022-12-28,100.2
7,2022-11-28,99.8
8,2022-10-28,100.1
9,2022-09-28,101.7
10,2022-08-28,102.3
11,2022-07-28,103.1
12,2022-06-28,105.2
13,2022-05-28,105.1
14,2022-04-28,106.3
15,2022-03-28,106.1
16,2022-02-28,106.1
17,2022-01-28,106.4
18,2021-12-28,107.5
19,2021-11-28,109.8
20,2021-10-28,110.1
21,2021-09-28,107.9
22,2021-08-28,107.6
23,2021-07-28,107.9
24,2021-06-28,108.1
25,2021-05-28,109.1
26,2021-04-28,107.5
27,2021-03-28,105.4
28,2021-02-28,102.9
29,2021-01-28,101.2
30,2020-12-28,100.2
31,2020-11-28,99.0
32,2020-10-28,98.5
33,2020-09-28,98.7
34,2020-08-28,98.9
35,2020-07-28,98.5
36,2020-06-28,97.7
37,2020-05-28,96.7
38,2020-04-28,97.0
39,2020-03-28,98.6
40,2020-02-28,100.3
41,2020-01-28,101.0
