,date,factor
0,2020-01-02,0.00011279043549073426
1,2020-01-03,-5.639044747304882e-05
2,2020-01-06,5.6374552541850354e-05
3,2020-01-07,0.0
4,2020-01-08,0.00011272050961603173
5,2020-01-09,5.6352314686288785e-05
6,2020-01-10,0.0003380091294644796
7,2020-01-13,0.0002815077573975631
8,2020-01-14,0.0001125745807785082
9,2020-01-15,0.0
10,2020-01-16,0.00011253657450541593
11,2020-01-17,0.00022502250319960724
12,2020-01-20,0.00011246063889491441
13,2020-01-21,0.0005058879847076058
14,2020-01-22,0.0005055753836308819
15,2020-01-23,0.00044916063862202764
16,2020-02-03,0.0012887682841698732
17,2020-02-04,0.0008954556228521659
18,2020-02-05,5.593623270915724e-05
19,2020-02-06,0.0003914222657406559
20,2020-02-07,0.0012290504340430424
21,2020-02-10,0.0001674247290234957
22,2020-02-11,-0.00044647840902420843
23,2020-02-12,-5.58207039136993e-05
24,2020-02-13,0.0
25,2020-02-14,-5.581135762588021e-05
26,2020-02-17,-0.00022321428664098453
27,2020-02-18,-0.002402437113832703
28,2020-02-19,-0.00011187559445583798
29,2020-02-20,-0.000671441386013514
30,2020-02-21,0.0007272931031936936
31,2020-02-24,-0.00022366361086320792
32,2020-02-25,5.591433924685932e-05
33,2020-02-26,0.0021779809240611587
34,2020-02-27,0.0005018820682511819
35,2020-02-28,0.0002786835009537405
36,2020-03-02,0.00016714488714848302
37,2020-03-03,0.00016710764556354676
38,2020-03-04,0.0005010996457964151
39,2020-03-05,0.00038954896288261726
40,2020-03-06,0.000722965301350492
41,2020-03-09,0.0034946644912803772
42,2020-03-10,-0.0004984906913162965
43,2020-03-11,0.0017710874676039508
44,2020-03-12,-5.5292914227237376e-05
45,2020-03-13,-0.0007190464647869918
46,2020-03-16,-0.00016596133139080722
47,2020-03-17,-0.000276648133006155
48,2020-03-18,-5.533268779935979e-05
49,2020-03-19,0.00038724311052906263
50,2020-03-20,0.00016589708888655838
51,2020-03-23,0.0009392525345881673
52,2020-03-24,0.0004968669878905974
53,2020-03-25,0.00011037527605041252
54,2020-03-26,0.0001655309408696333
55,2020-03-27,0.00016549441494130335
56,2020-03-30,-0.0002757631763333214
57,2020-03-31,0.00016544878019257724
58,2020-04-01,0.0007716475056317609
59,2020-04-02,0.0002754289823785292
60,2020-04-03,-5.507669431066394e-05
61,2020-04-07,0.0006604656522766417
62,2020-04-08,0.0003300511609255627
63,2020-04-09,0.0005497828496279022
64,2020-04-10,0.00016486687037602516
65,2020-04-13,0.00016480347223275517
66,2020-04-14,-0.00021971985806598773
67,2020-04-15,0.0003295254862859458
68,2020-04-16,0.00010980564412055797
69,2020-04-17,5.489227392625741e-05
70,2020-04-20,-0.00021952692037007613
71,2020-04-21,0.00038409833389451467
72,2020-04-22,0.0004387408209021228
73,2020-04-23,0.0006028884016981048
74,2020-04-24,-0.00010958303665566506
75,2020-04-27,0.0004381640994628765
76,2020-04-28,5.475401758957433e-05
77,2020-04-29,0.0005473154315377462
78,2020-04-30,-0.000383047420481511
79,2020-05-06,-0.00016412725369889243
80,2020-05-07,-5.47090844570186e-05
81,2020-05-08,0.0009842520479619436
82,2020-05-11,-0.0006012078993977241
83,2020-05-12,-0.0001093374153724465
84,2020-05-13,-5.4670202019972436e-05
85,2020-05-14,-5.4670202019972436e-05
86,2020-05-15,-0.00038273326692635863
87,2020-05-18,-0.00010934937135015797
88,2020-05-19,-0.0006562756593217756
89,2020-05-20,-0.00010940919048121137
90,2020-05-21,-0.00016412725369889243
91,2020-05-22,-5.47090844570186e-05
92,2020-05-25,-0.0003829426453428452
93,2020-05-26,-0.0004378044178724535
94,2020-05-27,-0.000383194202034028
95,2020-05-28,0.00010948705326548872
96,2020-05-29,-5.473603548262054e-05
97,2020-06-01,0.00010943912459602644
98,2020-06-02,-0.0004377804600946209
99,2020-06-03,-0.00032844318228255107
100,2020-06-04,-5.474502505951111e-05
101,2020-06-05,-0.0003284971286042019
102,2020-06-08,-0.00032851511464946953
103,2020-06-09,-0.00010951703000754387
104,2020-06-10,5.475701575632055e-05
105,2020-06-11,0.0
106,2020-06-12,0.00010948105988599191
107,2020-06-15,-0.00027365022199614533
108,2020-06-16,-0.0005474952230928634
109,2020-06-17,-0.00010952902530126419
110,2020-06-18,-0.0003286050744285178
111,2020-06-19,0.0
112,2020-06-22,-0.00010951703000754387
113,2020-06-23,-0.0009313283057374547
114,2020-06-24,-0.0004385243725375785
115,2020-06-29,-5.480503111556323e-05
116,2020-06-30,-0.00027404017600449567
117,2020-07-01,0.00016441509367589503
118,2020-07-02,0.0
119,2020-07-03,-0.00021919009348530147
120,2020-07-06,-0.0010963711217730466
121,2020-07-07,-0.0006584001115708894
122,2020-07-08,0.0
123,2020-07-09,-0.0004391020433908926
124,2020-07-10,-0.000274506576156133
125,2020-07-13,0.00016467682210958044
126,2020-07-14,-0.00021955101904982252
127,2020-07-15,-0.00016468586209100432
128,2020-07-16,0.0
129,2020-07-17,0.0
130,2020-07-20,-0.00016463163708471315
131,2020-07-21,0.00043890931740988133
132,2020-07-22,5.4844105643543635e-05
133,2020-07-23,-5.4838090551521914e-05
134,2020-07-24,0.00038378245488725736
135,2020-07-27,0.00016438806579663966
