,date,factor
0,2020-01-02,8204.93
1,2020-01-03,8256.42
2,2020-01-06,8434.52
3,2020-01-07,8470.67
4,2020-01-08,8399.82
5,2020-01-09,8394.41
6,2020-01-10,8297.36
7,2020-01-13,8379.12
8,2020-01-14,8474.79
9,2020-01-15,8366.87
10,2020-01-16,8334.7
11,2020-01-17,8292.97
12,2020-01-20,8321.62
13,2020-01-21,8149.92
14,2020-01-22,8182.67
15,2020-01-23,7899.2
16,2020-02-03,7156.31
17,2020-02-04,7049.94
18,2020-02-05,7223.72
19,2020-02-06,7280.38
20,2020-02-07,7267.78
21,2020-02-10,7495.56
22,2020-02-11,7522.27
23,2020-02-12,7720.1
24,2020-02-13,7704.44
25,2020-02-14,7786.32
26,2020-02-17,7995.64
27,2020-02-18,8107.39
28,2020-02-19,8015.98
29,2020-02-20,8132.72
30,2020-02-21,8232.61
31,2020-02-24,8275.57
32,2020-02-25,8237.04
33,2020-02-26,8167.5
34,2020-02-27,8140.22
35,2020-02-28,7668.28
36,2020-03-02,7942.02
37,2020-03-03,8023.01
38,2020-03-04,8108.62
39,2020-03-05,8284.43
40,2020-03-06,8238.96
41,2020-03-09,7875.58
42,2020-03-10,8008.94
43,2020-03-11,7931.7
44,2020-03-12,7718.38
45,2020-03-13,7579.29
46,2020-03-16,7327.4
47,2020-03-17,7268.13
48,2020-03-18,7141.96
49,2020-03-19,7142.14
50,2020-03-20,7262.65
51,2020-03-23,6993.17
52,2020-03-24,7175.63
53,2020-03-25,7310.83
54,2020-03-26,7256.4
55,2020-03-27,7196.67
56,2020-03-30,7009.6
57,2020-03-31,7073.33
58,2020-04-01,7100.42
59,2020-04-02,7207.4
60,2020-04-03,7150.41
61,2020-04-07,7346.67
62,2020-04-08,7398.72
63,2020-04-09,7393.19
64,2020-04-10,7272.0
65,2020-04-13,7230.65
66,2020-04-14,7398.24
67,2020-04-15,7336.65
68,2020-04-16,7336.91
69,2020-04-17,7319.15
70,2020-04-20,7319.9
71,2020-04-21,7211.96
72,2020-04-22,7245.15
73,2020-04-23,7223.45
