,date,factor
0,2020-01-02,9940.83
1,2020-01-03,9933.57
2,2020-01-06,9918.0
3,2020-01-07,9996.64
4,2020-01-08,9834.94
5,2020-01-09,9894.61
6,2020-01-10,9892.26
7,2020-01-13,9946.8
8,2020-01-14,9976.39
9,2020-01-15,9911.92
10,2020-01-16,9824.72
11,2020-01-17,9897.89
12,2020-01-20,10012.74
13,2020-01-21,10071.96
14,2020-01-22,9973.18
15,2020-01-23,9696.27
16,2020-02-03,9001.63
17,2020-02-04,9080.36
18,2020-02-05,9379.94
19,2020-02-06,9677.92
20,2020-02-07,9904.25
21,2020-02-10,9881.87
22,2020-02-11,9677.45
23,2020-02-12,9688.21
24,2020-02-13,9527.57
25,2020-02-14,9448.2
26,2020-02-17,9745.44
27,2020-02-18,9889.46
28,2020-02-19,9808.17
29,2020-02-20,9910.6
30,2020-02-21,9969.7
31,2020-02-24,10290.39
32,2020-02-25,10444.41
33,2020-02-26,10405.09
34,2020-02-27,10366.71
35,2020-02-28,10228.8
36,2020-03-02,10618.17
37,2020-03-03,10535.37
38,2020-03-04,10562.68
39,2020-03-05,10739.42
40,2020-03-06,11225.39
41,2020-03-09,11165.27
42,2020-03-10,11027.48
43,2020-03-11,10913.87
44,2020-03-12,10541.4
45,2020-03-13,10129.08
46,2020-03-16,9807.02
47,2020-03-17,9590.24
48,2020-03-18,9399.44
49,2020-03-19,9346.95
50,2020-03-20,9494.58
51,2020-03-23,9107.96
52,2020-03-24,9201.9
53,2020-03-25,9424.01
54,2020-03-26,9313.07
55,2020-03-27,9267.94
56,2020-03-30,9046.2
57,2020-03-31,9017.23
58,2020-04-01,8918.8
59,2020-04-02,9122.26
60,2020-04-03,9170.96
61,2020-04-07,9505.19
62,2020-04-08,9516.28
63,2020-04-09,9675.16
64,2020-04-10,9575.75
65,2020-04-13,9891.28
66,2020-04-14,10020.37
67,2020-04-15,10012.71
68,2020-04-16,9939.81
69,2020-04-17,9931.94
70,2020-04-20,9965.23
71,2020-04-21,9831.26
72,2020-04-22,9956.36
73,2020-04-23,9936.83
74,2020-04-24,9728.33
75,2020-04-27,9633.9
76,2020-04-28,9371.08
77,2020-04-29,9313.78
78,2020-04-30,9382.62
79,2020-05-06,9462.25
80,2020-05-07,9407.59
81,2020-05-08,9523.53
82,2020-05-11,9522.83
83,2020-05-12,9470.54
84,2020-05-13,9515.33
85,2020-05-14,9411.33
86,2020-05-15,9429.95
87,2020-05-18,9340.85
88,2020-05-19,9330.79
89,2020-05-20,9250.15
90,2020-05-21,9191.14
91,2020-05-22,9054.33
92,2020-05-25,9036.78
93,2020-05-26,9192.39
94,2020-05-27,9148.53
95,2020-05-28,9128.69
96,2020-05-29,9215.41
97,2020-06-01,9399.17
98,2020-06-02,9426.76
99,2020-06-03,9572.83
100,2020-06-04,9553.52
101,2020-06-05,9489.23
102,2020-06-08,9558.98
103,2020-06-09,9568.26
104,2020-06-10,9476.81
105,2020-06-11,9440.26
106,2020-06-12,9482.27
107,2020-06-15,9582.99
108,2020-06-16,9620.94
109,2020-06-17,9657.22
110,2020-06-18,9623.44
111,2020-06-19,9632.2
112,2020-06-22,9539.0
113,2020-06-23,9484.02
114,2020-06-24,9464.52
115,2020-06-29,9371.0
116,2020-06-30,9491.15
117,2020-07-01,9512.67
118,2020-07-02,9603.72
119,2020-07-03,9804.74
120,2020-07-06,10187.46
121,2020-07-07,10224.18
122,2020-07-08,10355.7
123,2020-07-09,10599.6
124,2020-07-10,10559.81
125,2020-07-13,10865.94
126,2020-07-14,10828.94
127,2020-07-15,10521.42
128,2020-07-16,10172.24
129,2020-07-17,10210.56
130,2020-07-20,10649.35
131,2020-07-21,10649.28
132,2020-07-22,10654.28
133,2020-07-23,10540.0
134,2020-07-24,10162.43
135,2020-07-27,10073.29
136,2020-07-28,10221.59
137,2020-07-29,10461.09
138,2020-07-30,10559.17
139,2020-07-31,10686.94
140,2020-08-03,10922.8
141,2020-08-04,11087.0
142,2020-08-05,11269.72
143,2020-08-06,11184.65
144,2020-08-07,11129.03
145,2020-08-10,11301.59
146,2020-08-11,11008.84
147,2020-08-12,10924.26
148,2020-08-13,11010.43
149,2020-08-14,11002.26
150,2020-08-17,11311.05
151,2020-08-18,11336.82
152,2020-08-19,11266.14
153,2020-08-20,11173.06
154,2020-08-21,11200.94
155,2020-08-24,11162.49
156,2020-08-25,11175.77
157,2020-08-26,10936.19
158,2020-08-27,11013.69
159,2020-08-28,11065.38
160,2020-08-31,11101.71
161,2020-09-01,11179.59
162,2020-09-02,11212.31
163,2020-09-03,11109.56
164,2020-09-04,11088.34
165,2020-09-07,10963.96
166,2020-09-08,11150.07
167,2020-09-09,10917.25
168,2020-09-10,10516.27
169,2020-09-11,10611.35
170,2020-09-14,10689.3
171,2020-09-15,10736.37
172,2020-09-16,10725.04
173,2020-09-17,10705.82
174,2020-09-18,10871.62
175,2020-09-21,10938.89
176,2020-09-22,10836.95
177,2020-09-23,10805.02
178,2020-09-24,10573.05
179,2020-09-25,10515.64
180,2020-09-28,10470.07
181,2020-09-29,10508.96
182,2020-09-30,10444.38
183,2020-10-09,10717.5
184,2020-10-12,11068.45
185,2020-10-13,11046.73
186,2020-10-14,11197.9
187,2020-10-15,11248.46
188,2020-10-16,11222.96
189,2020-10-19,11362.11
190,2020-10-20,11342.2
191,2020-10-21,11212.37
192,2020-10-22,11015.27
193,2020-10-23,10892.12
194,2020-10-26,10858.74
195,2020-10-27,10815.26
196,2020-10-28,10820.01
197,2020-10-29,10740.82
198,2020-10-30,10472.04
199,2020-11-02,10492.46
200,2020-11-03,10722.94
201,2020-11-04,10777.25
202,2020-11-05,10938.67
203,2020-11-06,10947.52
204,2020-11-09,11284.81
205,2020-11-10,11281.99
206,2020-11-11,11372.29
207,2020-11-12,11400.39
208,2020-11-13,11566.5
209,2020-11-16,12157.63
210,2020-11-17,12118.05
211,2020-11-18,12428.89
212,2020-11-19,12189.78
213,2020-11-20,12156.43
214,2020-11-23,12344.28
215,2020-11-24,12437.37
216,2020-11-25,12226.2
217,2020-11-26,12131.77
218,2020-11-27,11972.78
219,2020-11-30,12023.79
220,2020-12-01,12146.14
221,2020-12-02,12070.81
222,2020-12-03,11962.27
223,2020-12-04,12070.72
224,2020-12-07,12040.58
225,2020-12-08,11973.34
226,2020-12-09,11846.84
227,2020-12-10,11848.72
228,2020-12-11,11704.21
229,2020-12-14,11598.93
230,2020-12-15,11409.52
231,2020-12-16,11231.37
232,2020-12-17,11354.74
233,2020-12-18,11206.18
234,2020-12-21,11170.8
235,2020-12-22,10993.21
236,2020-12-23,10871.22
237,2020-12-24,10724.49
238,2020-12-25,10881.63
239,2020-12-28,10786.69
240,2020-12-29,10725.58
241,2020-12-30,10721.64
242,2020-12-31,10842.86
243,2021-01-04,10854.25
244,2021-01-05,10906.13
245,2021-01-06,10977.53
246,2021-01-07,10764.64
247,2021-01-08,10855.8
248,2021-01-11,10825.18
249,2021-01-12,11043.23
250,2021-01-13,10858.33
251,2021-01-14,10777.09
252,2021-01-15,11013.97
253,2021-01-18,11437.76
254,2021-01-19,11601.29
255,2021-01-20,11691.96
256,2021-01-21,12027.9
257,2021-01-22,11964.34
258,2021-01-25,11806.37
259,2021-01-26,11608.25
260,2021-01-27,11839.8
261,2021-01-28,11529.84
262,2021-01-29,11349.24
263,2021-02-01,11656.36
264,2021-02-02,11809.38
265,2021-02-03,11694.98
266,2021-02-04,11605.87
267,2021-02-05,11262.58
268,2021-02-08,11500.16
269,2021-02-09,11973.16
270,2021-02-10,12033.59
271,2021-02-18,12552.9
272,2021-02-19,12924.44
273,2021-02-22,13442.21
274,2021-02-23,13273.49
275,2021-02-24,12968.01
276,2021-02-25,12909.46
277,2021-02-26,12767.66
278,2021-03-01,13288.63
279,2021-03-02,12986.11
280,2021-03-03,13151.64
281,2021-03-04,12949.11
282,2021-03-05,12947.65
283,2021-03-08,12752.24
284,2021-03-09,12275.1
285,2021-03-10,12114.13
286,2021-03-11,12423.74
287,2021-03-12,12504.8
288,2021-03-15,12553.8
289,2021-03-16,12645.26
290,2021-03-17,12699.2
291,2021-03-18,12847.19
292,2021-03-19,12548.52
293,2021-03-22,12591.62
294,2021-03-23,12210.85
295,2021-03-24,11932.22
296,2021-03-25,11983.86
297,2021-03-26,12045.68
298,2021-03-29,12181.04
299,2021-03-30,12244.32
300,2021-03-31,12235.5
301,2021-04-01,12371.2
302,2021-04-02,12395.56
303,2021-04-06,12546.42
304,2021-04-07,12777.12
305,2021-04-08,12744.23
306,2021-04-09,12742.45
307,2021-04-12,12470.95
308,2021-04-13,12292.69
309,2021-04-14,12594.71
310,2021-04-15,12626.1
311,2021-04-16,12892.06
312,2021-04-19,12968.27
313,2021-04-20,12944.35
314,2021-04-21,13001.75
315,2021-04-22,13044.91
316,2021-04-23,12957.72
317,2021-04-26,12978.7
318,2021-04-27,12916.71
319,2021-04-28,13105.06
320,2021-04-29,13153.33
321,2021-04-30,13128.41
322,2021-05-06,13289.97
323,2021-05-07,13521.82
324,2021-05-10,13646.85
325,2021-05-11,13422.19
326,2021-05-12,13614.67
327,2021-05-13,13614.0
328,2021-05-14,13563.73
329,2021-05-17,13364.31
330,2021-05-18,13399.26
331,2021-05-19,13284.74
332,2021-05-20,13046.4
333,2021-05-21,13052.51
334,2021-05-24,13113.54
335,2021-05-25,13408.91
336,2021-05-26,13611.85
337,2021-05-27,13668.04
338,2021-05-28,13548.19
339,2021-05-31,13633.28
340,2021-06-01,14047.11
341,2021-06-02,14102.96
342,2021-06-03,13893.37
343,2021-06-04,13853.03
344,2021-06-07,14044.69
345,2021-06-08,13862.27
346,2021-06-09,14352.42
347,2021-06-10,14263.59
348,2021-06-11,14166.09
349,2021-06-15,13878.29
350,2021-06-16,13623.72
351,2021-06-17,13636.75
352,2021-06-18,13694.37
353,2021-06-21,13630.76
354,2021-06-22,13803.76
355,2021-06-23,13801.99
356,2021-06-24,13924.95
357,2021-06-25,14434.87
358,2021-06-28,14469.46
